Frame: 1: g_rs.camera: 0
Frame: 2: g_rs.camera: 0
[33munity_dummy.cpp[0m[31m (line 87): [0mBefore initialising plamure
[33munity_dummy.cpp[0m[31m (line 90): [0mTrying to register model: ../../assets/Schiefer_Turm_part_200M_00001_knobi.bvh
[33mmodel_database.cpp[0m[31m (line 169): [0m0
[33mplamure.cpp[0m[31m (line 1404): [0mBefore initialising plamure
Trying to register new model with id: 0  --: /home/jre/git/plamure/framework/plamure.cpp : 1406 : register_model
[33munity_dummy.cpp[0m[31m (line 93): [0mregistered model with id: 0
2160
Could not retrieve uniform location for uniform: view_projection
[33munity_dummy.cpp[0m[31m (line 103): [0mAfter Init
[33munity_dummy.cpp[0m[31m (line 114): [0mAfter Register Uniform
Creating gpu_context
lamure: context 0 render budget (MB): 1024(30093 nodes)
node size:  35680
lamure: context 0 upload budget (MB): 1024
Render buf size is 1023 MB 
Render buf size is 1023 MB 
Render buf size is 1023 MB 
GL 0.006144 ms
Loaded camera view 'plamure_camera_Schiefer_Turm_part_200M_00001_knobi_1'.
Frame: 3: g_rs.camera: 0x60c0b31116b0
GL 0.001024 ms
Frame: 4: g_rs.camera: 0x60c0b31116b0
GL 0 ms
Frame: 5: g_rs.camera: 0x60c0b31116b0
GL 235.476 ms
Frame: 6: g_rs.camera: 0x60c0b31116b0
GL 0.001024 ms
Frame: 7: g_rs.camera: 0x60c0b31116b0
GL 0.001024 ms
Frame: 8: g_rs.camera: 0x60c0b31116b0
GL 93.5619 ms
Frame: 9: g_rs.camera: 0x60c0b31116b0
GL 0.00512 ms
GL 0.002048 ms
GL 0.002048 ms
GL 0.006144 ms
GL 0.003072 ms
GL 0.004096 ms
GL 0.009216 ms
GL 0.006144 ms
GL 0.006144 ms
GL 0.006144 ms
GL 0.013312 ms
GL 0.009216 ms
GL 0.009216 ms
GL 0.009216 ms
GL 0.009216 ms
GL 0.009216 ms
GL 0.01024 ms
GL 0.009216 ms
GL 0.021504 ms
GL 0.018432 ms
GL 0.018432 ms
GL 0.017408 ms
GL 0.019456 ms
GL 0.017408 ms
GL 0.018432 ms
GL 0.017408 ms
GL 0.017408 ms
GL 0.017408 ms
GL 0.018432 ms
GL 0.017408 ms
GL 0.017408 ms
GL 0.017408 ms
GL 0.018432 ms
GL 0.017408 ms
GL 0.034816 ms
GL 0.029696 ms
GL 0.029696 ms
GL 0.029696 ms
GL 0.03072 ms
GL 0.029696 ms
GL 0.029696 ms
GL 0.029696 ms
GL 0.029696 ms
GL 0.029696 ms
GL 0.029696 ms
GL 0.029696 ms
GL 0.029696 ms
GL 0.029696 ms
GL 0.053248 ms
GL 0.049152 ms
GL 0.049152 ms
GL 0.049152 ms
GL 0.049152 ms
GL 0.049152 ms
GL 0.049152 ms
GL 0.049152 ms
GL 0.048128 ms
GL 0.048128 ms
GL 0.049152 ms
GL 0.049152 ms
GL 0.048128 ms
GL 0.049152 ms
GL 0.049152 ms
GL 0.049152 ms
GL 0.049152 ms
GL 0.049152 ms
GL 0.082944 ms
GL 0.078848 ms
GL 0.078848 ms
GL 0.079872 ms
GL 0.078848 ms
GL 0.078848 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.078848 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.078848 ms
GL 0.078848 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.078848 ms
GL 0.078848 ms
GL 0.078848 ms
GL 0.078848 ms
GL 0.077824 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.078848 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.078848 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.078848 ms
GL 0.078848 ms
GL 0.078848 ms
GL 0.078848 ms
GL 0.078848 ms
GL 0.078848 ms
GL 0.079872 ms
GL 0.078848 ms
GL 0.078848 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.078848 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.078848 ms
GL 0.078848 ms
GL 0.078848 ms
GL 0.079872 ms
GL 0.078848 ms
GL 0.079872 ms
GL 0.079872 ms
GL 0.078848 ms
GL 0.078848 ms
GL 0.079872 ms
GL 0.126976 ms
GL 0.123904 ms
GL 0.124928 ms
GL 0.123904 ms
GL 0.124928 ms
GL 0.123904 ms
GL 0.123904 ms
GL 0.124928 ms
GL 0.124928 ms
GL 0.124928 ms
GL 0.123904 ms
GL 0.123904 ms
GL 0.123904 ms
GL 0.124928 ms
GL 0.123904 ms
GL 0.124928 ms
GL 0.124928 ms
GL 0.12288 ms
GL 0.123904 ms
GL 0.124928 ms
GL 0.123904 ms
GL 0.123904 ms
GL 0.124928 ms
GL 0.123904 ms
GL 0.124928 ms
GL 0.123904 ms
GL 0.124928 ms
GL 0.123904 ms
GL 0.12288 ms
GL 0.123904 ms
GL 0.123904 ms
GL 0.12288 ms
GL 0.123904 ms
GL 0.124928 ms
GL 0.123904 ms
GL 0.124928 ms
GL 0.12288 ms
GL 0.124928 ms
GL 0.123904 ms
GL 0.123904 ms
GL 0.123904 ms
GL 0.222208 ms
GL 0.22016 ms
GL 0.219136 ms
GL 0.219136 ms
GL 0.218112 ms
GL 0.22016 ms
GL 0.219136 ms
GL 0.219136 ms
GL 0.219136 ms
GL 0.218112 ms
GL 0.219136 ms
GL 0.218112 ms
GL 0.219136 ms
GL 0.219136 ms
GL 0.22016 ms
GL 0.219136 ms
GL 0.219136 ms
GL 0.218112 ms
GL 0.219136 ms
GL 0.293888 ms
GL 0.290816 ms
GL 0.290816 ms
GL 0.290816 ms
GL 0.29184 ms
GL 0.290816 ms
GL 0.29184 ms
GL 0.29184 ms
GL 0.290816 ms
GL 0.290816 ms
GL 0.290816 ms
GL 0.29184 ms
GL 0.29184 ms
GL 0.292864 ms
GL 0.29184 ms
GL 0.29184 ms
GL 0.290816 ms
GL 0.290816 ms
GL 0.290816 ms
GL 0.29184 ms
GL 0.289792 ms
GL 0.318464 ms
GL 0.314368 ms
GL 0.313344 ms
GL 0.314368 ms
GL 0.314368 ms
GL 0.313344 ms
GL 0.313344 ms
GL 0.314368 ms
GL 0.313344 ms
GL 0.314368 ms
GL 0.314368 ms
GL 0.323584 ms
GL 0.318464 ms
GL 0.318464 ms
GL 0.319488 ms
GL 0.319488 ms
GL 0.319488 ms
GL 0.319488 ms
GL 0.318464 ms
GL 0.319488 ms
GL 0.319488 ms
GL 0.320512 ms
GL 0.320512 ms
GL 0.319488 ms
GL 0.319488 ms
GL 0.323584 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.320512 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.320512 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.320512 ms
GL 0.320512 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.320512 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.320512 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.32256 ms
GL 0.320512 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.320512 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.323584 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.32256 ms
GL 0.32256 ms
GL 0.320512 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.320512 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.320512 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.32256 ms
GL 0.32256 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.32256 ms
GL 0.320512 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.32256 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.32256 ms
GL 0.320512 ms
GL 0.321536 ms
GL 0.320512 ms
GL 0.321536 ms
GL 0.32256 ms
GL 0.320512 ms
GL 0.32256 ms
GL 0.321536 ms
